actiongeocountrycode,eventbasecode,No_events,Tone,Goldstein,yearmonth
AF,020,148,-3.562733867044183,3.0,192001
AF,020,15,-5.359172691301372,3.0,201901
AF,020,10,-0.988937061472579,3.0,201902
AF,020,5,-1.6590180113496182,3.0,201912
AF,020,1030,-3.1042988739287396,3.0,202001
AF,020,1057,-2.3145840967383164,3.0,202002
AF,021,4,-3.6255516185708276,3.4,192001
AF,021,11,-3.797263534325492,3.4,202001
AF,021,10,-2.377320423873531,3.4,202002
AF,022,7,-0.9767587433020142,3.2,192001
AF,022,28,-3.7903518634841835,3.2,202001
AF,022,21,-1.3762902313299157,3.2,202002
AF,023,4,-1.41851246019633,3.4,192001
AF,023,3,-3.4005008845897593,3.4,201901
AF,023,2,-3.7211287250320098,3.4,201902
AF,023,65,-2.504495006621324,3.4,202001
AF,023,59,-2.3582256889146667,3.4,202002
AF,024,6,-4.06939951230864,-0.3,202001
AF,024,14,0.25281776665353206,-0.3,202002
AF,025,10,-2.602312365381593,-0.3,192001
AF,025,61,-2.7864748460020814,-0.3,202001
AF,025,80,-2.0570052001973353,-0.3,202002
AF,026,5,-2.47969607913968,4.0,192001
AF,026,59,-2.358404345328087,4.0,202001
AF,026,79,-0.10160526605680402,4.0,202002
AF,027,4,-4.32692307692308,4.0,192001
AF,027,12,1.7617728789422944,4.0,202001
AF,027,48,-0.9922679836912963,4.0,202002
AF,028,5,-1.533392458210312,4.0,202001
AF,028,8,-1.3593839763212063,4.0,202002
AF,030,34,-3.520586038365573,4.0,192001
AF,030,1,-2.04236006051437,4.0,201901
AF,030,7,-1.192481804187283,4.0,201902
AF,030,1,-4.81586402266289,4.0,201912
AF,030,488,-2.8690587398481275,4.0,202001
AF,030,1018,-0.9721348116715887,4.0,202002
AF,031,6,-1.0899213476855016,5.2,192001
AF,031,43,-1.2146653639774607,5.2,202001
AF,031,54,-0.27394366804790554,5.2,202002
AF,032,1,-1.33928571428571,4.5,192001
AF,032,23,-2.546341859305619,4.5,202001
AF,032,29,-0.2723530821121032,4.5,202002
AF,033,9,-3.457988957910159,5.2,192001
AF,033,53,-1.3600869096289308,5.2,202001
AF,033,71,-1.2158098323137954,5.222535211267606,202002
AF,034,2,-9.72972972972972,7.0,202001
AF,034,3,3.51758793969849,7.0,202002
AF,035,21,-2.8078173519363863,7.0,192001
AF,035,1,0.283286118980171,7.0,201901
AF,035,4,3.886925795053,7.0,201902
AF,035,125,-2.284303639223823,7.0,202001
AF,035,278,-1.7735163135181733,7.0,202002
AF,036,39,-1.7155325691511858,4.0,192001
AF,036,3,-3.4380544682226266,4.0,201901
AF,036,2,-1.009460083064145,4.0,201912
AF,036,611,-1.6243289767632267,4.0,202001
AF,036,948,-0.9259833883832648,4.0,202002
AF,037,2,1.2035010940919,5.0,192001
AF,037,33,-1.2519281363251913,5.0,202001
AF,037,114,-0.10730002008002476,5.0,202002
AF,038,2,-3.39403973509933,7.0,202001
AF,039,3,0.7784851637818403,5.0,202001
AF,039,35,-0.7645800000164052,5.0,202002
AF,040,260,-4.167856690788818,1.0,192001
AF,040,4,-4.36363636363636,1.0,201002
AF,040,42,-4.827491658627705,1.0,201901
AF,040,10,-0.22247115716980304,1.0,201902
AF,040,3,1.5533824139306465,1.0,201912
AF,040,1637,-1.7035126587923288,1.0,202001
AF,040,2128,-0.42596753534484044,1.0,202002
AF,041,12,-3.837359814207177,1.0,192001
AF,041,15,2.0208701402328795,1.0,202001
AF,041,23,-3.956809372694607,1.0,202002
AF,042,168,-3.303082509559758,1.9,192001
AF,042,34,-2.5823154384455638,1.9,201901
AF,042,25,-3.7685704093331687,1.9,201902
AF,042,6,-3.1186111347525145,1.8999999999999997,201912
AF,042,1454,-2.3430596980433305,1.9,202001
AF,042,2088,-1.7349531565023486,1.9,202002
AF,043,164,-2.6655959537831064,2.8,192001
AF,043,34,-2.6011409208365905,2.8,201901
AF,043,24,-3.904135046603459,2.7999999999999994,201902
AF,043,6,-4.536686189150558,2.7999999999999994,201912
AF,043,1307,-2.25249398717054,2.8,202001
AF,043,1892,-1.8385171707236236,2.8,202002
AF,044,12,-1.3577732518669403,2.5,192001
AF,044,98,0.06675750110507993,2.5,202001
AF,044,80,-1.0159790688132415,2.5,202002
AF,045,4,-2.4283301823879575,5.0,192001
AF,045,32,-2.1118679787612566,5.0,202001
AF,045,67,-1.5154058903617982,5.0,202002
AF,046,111,-2.7963437795284207,7.0,192001
AF,046,17,-2.9266731234286634,7.0,201901
AF,046,34,-3.12632793729203,7.0,201902
AF,046,2,-8.424533831319948,7.0,201912
AF,046,1174,-1.603845132437403,7.0,202001
AF,046,1599,-1.5058522572957704,7.0,202002
AF,050,104,-0.8561331933342052,3.5,192001
AF,050,10,-2.5461811462821062,3.5,201901
AF,050,9,-4.734772279376532,3.5,201902
AF,050,2,-2.6639344262295,3.5,201912
AF,050,467,-2.581549563839815,3.5,202001
AF,050,653,-1.5408937079814953,3.5,202002
AF,051,108,-2.214464239498891,3.4,192001
AF,051,2,-0.52742616033755,3.4,201002
AF,051,1,0.7936507936508,3.4,201901
AF,051,8,1.9246797661198025,3.4,201902
AF,051,6,3.9753657121181214,3.4,201912
AF,051,935,-1.2517513982950588,3.4,202001
AF,051,1528,-0.3871183532706387,3.4,202002
AF,052,2,-7.70298543494005,3.5,192001
AF,052,17,-2.3940609972758677,3.5,202001
AF,052,24,-1.573555077026202,3.5,202002
AF,053,4,-1.2669347378472748,3.8,192001
AF,053,3,-5.46534198544112,3.7999999999999994,202001
AF,053,6,-1.6655146816578366,3.7999999999999994,202002
AF,054,8,0.7757283308626973,6.0,202001
AF,054,4,0.13762539963200504,6.0,202002
AF,055,6,-3.953772152499498,7.0,192001
AF,055,10,-6.861984041143197,7.0,202001
AF,055,6,-4.191281775868247,7.0,202002
AF,056,2,-4.78654592496766,7.0,192001
AF,056,3,-3.816172853521016,7.0,202001
AF,056,12,-1.9035088631452044,7.0,202002
AF,057,29,-2.8272335273063667,8.0,192001
AF,057,199,-2.2903011992759215,8.0,202001
AF,057,900,-1.5459256718534642,8.0,202002
AF,060,32,-4.6233734810574045,6.0,192001
AF,060,1,-4.11140583554376,6.0,201902
AF,060,4,6.91056910569106,6.0,201912
AF,060,359,-2.5974504319130074,6.0,202001
AF,060,330,-1.6004056115062157,6.0,202002
AF,061,13,-2.035230598672422,6.4,192001
AF,061,2,-0.41788518167488997,6.4,201901
AF,061,12,-1.9006604342746867,6.400000000000001,201902
AF,061,77,-0.8435239759616013,6.4,202001
AF,061,68,-1.444027088117695,6.4,202002
AF,062,12,-3.5671823276919103,7.400000000000001,192001
AF,062,54,-2.4386696284948175,7.4,202001
AF,062,76,-4.631636360589437,7.3999999999999995,202002
AF,063,1,-4.15617128463476,7.4,192001
AF,063,3,-3.30545946863448,7.400000000000001,202001
AF,063,4,-5.8328434019931255,7.4,202002
AF,064,1,-2.65780730897009,7.0,192001
AF,064,10,-4.626629423090851,7.0,202001
AF,064,11,-3.8907662400142144,7.0,202002
AF,070,20,-4.699825953272166,7.0,192001
AF,070,7,-1.5383199012692113,7.0,201901
AF,070,4,3.886925795053,7.0,201902
AF,070,227,-2.402226816418487,7.0,202001
AF,070,268,-1.010423658499473,7.0,202002
AF,071,14,-2.093811564241682,7.4,192001
AF,071,6,-3.0640622757802816,7.400000000000001,201902
AF,071,131,-2.3310754873630164,7.4,202001
AF,071,160,-1.673081825612376,7.4,202002
AF,072,32,-5.593357904643548,8.3,192001
AF,072,4,1.25165588929166,8.3,201901
AF,072,202,-3.297551337011222,8.3,202001
AF,072,208,-2.3285413625540863,8.3,202002
AF,073,7,-3.609113531742689,7.4,192001
AF,073,110,-3.1108784019060853,7.4,202001
AF,073,46,-2.997313865148639,7.4,202002
AF,074,7,0.3812490308319458,8.5,202001
AF,074,28,-1.7634725856048943,8.5,202002
AF,075,6,-4.213998749950565,7.0,192001
AF,075,21,-3.249468393361889,7.0,202001
AF,075,22,-4.874430427335661,7.0,202002
AF,080,48,-5.044414180662507,5.0,192001
AF,080,15,-3.389157790550441,5.0,201901
AF,080,17,-4.507429110363512,5.0,201902
AF,080,2,-9.119928135830955,5.0,201912
AF,080,268,-4.5126374035614,5.0,202001
AF,080,421,-3.981989740572154,5.0,202002
AF,081,2,-0.39406583217432,5.0,192001
AF,081,2,-2.61011419249592,5.0,201901
AF,081,2,-3.36463223787167,5.0,201902
AF,081,31,-4.9900506433627205,5.0,202001
AF,081,40,-5.216188305032835,5.0,202002
AF,082,6,-3.009796234346325,5.0,202002
AF,083,31,-2.152530856886102,5.0,192001
AF,083,3,-5.55555555555556,5.0,201902
AF,083,1,-0.859679499511915,5.0,201912
AF,083,86,-2.28026891722483,5.0,202001
AF,083,74,-1.8361594896697497,5.0,202002
AF,084,20,-2.826692180210519,7.0,192001
AF,084,1,-4.78468899521531,7.0,201001
AF,084,10,-1.413324259840447,7.0,201901
AF,084,8,-5.587925356211327,7.0,201902
AF,084,237,-3.6744605572227678,7.0,202001
AF,084,457,-2.4876027240714755,7.0,202002
AF,085,1,0.26160889470242,7.0,192001
AF,085,12,-6.487236479918369,7.0,202001
AF,085,2,-3.13819051184386,7.0,202002
AF,086,2,-4.4641866571337,9.0,192001
AF,086,10,-3.076179337026562,9.0,202001
AF,086,14,-2.227618151197373,9.0,202002
AF,087,38,-3.2745356940963735,9.736842105263158,192001
AF,087,2,-6.564785024861065,9.5,201901
AF,087,6,-2.631377252500705,9.0,201902
AF,087,314,-3.3564890829688254,9.770700636942674,202001
AF,087,514,-2.273959300186185,9.750972762645915,202002
AF,090,38,-3.558985849856969,-2.0,192001
AF,090,6,-4.04929577464789,-2.0,201901
AF,090,4,-3.843271437509525,-2.0,201902
AF,090,3,-4.648474306008549,-2.0,201912
AF,090,366,-4.196932938739098,-2.0,202001
AF,090,351,-3.7278116457832544,-2.0,202002
AF,091,3,-5.192216607671846,-2.0,202001
AF,091,5,-4.68468159759842,-2.0,202002
AF,092,1,-3.73831775700935,-2.0,202001
AF,093,5,0.5993256337347341,-2.0,202001
AF,094,1,-8.12883435582822,-2.0,192001
AF,094,2,-5.78703703703704,-2.0,201902
AF,094,10,-7.050041122140598,-2.0,202001
AF,100,30,-2.717256246103083,-5.0,192001
AF,100,2,1.25165588929166,-5.0,201901
AF,100,1,-0.990099009900979,-5.0,201912
AF,100,266,-2.5044456103174473,-5.0,202001
AF,100,352,-1.9040118380428808,-5.0,202002
AF,101,35,-4.567120021773822,-5.0,202001
AF,101,7,-4.853595288007912,-5.0,202002
AF,102,1,-3.82595648912228,-5.0,202002
AF,104,2,-4.07407407407407,-5.0,192001
AF,104,24,-6.065826570120517,-5.0,202001
AF,104,21,-3.714923147815413,-5.0,202002
AF,105,5,-2.4988526761255323,-5.0,192001
AF,105,27,-3.699549244545297,-5.0,202001
AF,105,56,-2.598251562027329,-5.0,202002
AF,106,3,2.0249984297468706,-5.0,192001
AF,106,9,-2.7935356786658803,-5.0,202001
AF,106,19,-1.3432871368337533,-5.0,202002
AF,107,1,-2.21870047543582,-5.0,202001
AF,110,68,-4.448238374739142,-2.0,192001
AF,110,1,1.25,-2.0,201901
AF,110,4,-1.343293185094295,-2.0,201902
AF,110,1,-3.20754716981132,-2.0,201912
AF,110,405,-4.695112710194206,-2.0,202001
AF,110,457,-2.7351956900129655,-2.0,202002
AF,111,101,-5.618835449092049,-2.0,192001
AF,111,2,-3.2520325203252,-2.0,201902
AF,111,345,-4.24125153072732,-2.0,202001
AF,111,414,-3.6850641025477646,-2.0,202002
AF,112,105,-6.54861260682358,-2.0,192001
AF,112,2,-4.83336069351753,-2.0,201002
AF,112,14,-1.8984650712934488,-2.0,201901
AF,112,9,-5.6826417860269025,-2.0,201902
AF,112,1,-8.47457627118644,-2.0,201912
AF,112,458,-5.5174903677919405,-2.0,202001
AF,112,604,-4.858054658121472,-2.0,202002
AF,113,7,0.37289382481076994,-2.0,202001
AF,113,8,-3.5153309275609983,-2.0,202002
AF,114,17,-5.114428190751484,-2.0,192001
AF,114,2,-0.8149704679691048,-2.0,201901
AF,114,2,-2.51851851851852,-2.0,201912
AF,114,122,-5.041526571983111,-2.0,202001
AF,114,83,-3.398755377287628,-2.0,202002
AF,115,12,-2.4531864718360707,-2.0,202001
AF,115,1,-0.6568144499179,-2.0,202002
AF,120,57,-3.861439727510212,-4.0,192001
AF,120,3,-1.09001285503401,-4.0,201901
AF,120,2,-2.13387930279408,-4.0,201902
AF,120,4,-2.59122647237401,-4.0,201912
AF,120,495,-3.4867763641250114,-4.0,202001
AF,120,720,-2.50446278036099,-4.0,202002
AF,122,1,-2.29885057471264,-4.0,192001
AF,122,7,-3.3156111960718326,-4.0,202001
AF,122,3,0.7436518785468699,-4.0,202002
AF,124,3,-6.35243319181464,-4.0,192001
AF,124,38,-4.3569742554332835,-4.0,202001
AF,124,77,-2.335249696014161,-4.0,202002
AF,125,4,-2.59594380140321,-5.0,192001
AF,125,39,-1.6551639183181623,-5.0,202001
AF,125,63,-2.066231235649465,-5.0,202002
AF,127,1,-2.33393177737882,-5.0,201902
AF,127,1,-4.11449016100179,-5.0,202001
AF,127,1,-0.95693779904306,-5.0,202002
AF,128,36,-3.935109131744581,-5.0,202001
AF,128,29,-3.7500454896670354,-5.0,202002
AF,129,2,-6.81818181818182,-5.0,192001
AF,129,1,0.0,-5.0,201902
AF,129,13,-3.481346556706048,-5.0,202001
AF,129,9,-2.5728265145181077,-5.0,202002
AF,130,34,-4.863713519354909,-4.4,192001
AF,130,4,1.23150491692728,-4.4,201901
AF,130,2,-3.220594571305475,-4.4,201902
AF,130,3,-4.648474306008549,-4.4,201912
AF,130,158,-4.02883134292852,-4.4,202001
AF,130,239,-3.4171332878049108,-4.4,202002
AF,131,3,-4.633724398118827,-5.8,202001
AF,131,6,-4.304949200959388,-5.8,202002
AF,133,1,-3.19634703196347,-5.8,202001
AF,133,13,-4.371119500146429,-5.799999999999999,202002
AF,134,1,-9.49667616334283,-5.8,192001
AF,138,34,-4.512901354373816,-7.0,192001
AF,138,99,-5.084737787280758,-7.0,202001
AF,138,78,-2.8965937654354845,-7.0,202002
AF,139,5,0.14720924169190042,-7.0,202001
AF,139,5,-3.675803201247458,-7.0,202002
AF,140,2,-4.686021505376345,-6.5,192001
AF,140,7,-5.576032738176742,-6.5,202001
AF,140,17,-3.7127705922010414,-6.5,202002
AF,141,58,-3.741772328306505,-6.5,192001
AF,141,5,-1.252581865997354,-6.5,201901
AF,141,10,-0.754858075028588,-6.5,201912
AF,141,240,-4.824177400599881,-6.5,202001
AF,141,210,-3.5176569367123496,-6.5,202002
AF,142,8,-4.967663781481409,-6.5,202001
AF,143,1,-1.52505446623094,-6.5,201912
AF,143,1,-4.21245421245422,-6.5,202001
AF,143,6,-2.3763066904437786,-6.5,202002
AF,144,4,-7.280796126949977,-7.5,202001
AF,144,2,-10.9243697478992,-7.5,202002
AF,145,10,-4.00401510499155,-7.5,192001
AF,145,25,-4.172974154141245,-7.5,202001
AF,145,21,-5.72679791925519,-7.5,202002
AF,150,2,-4.82574560332475,-7.2,192001
AF,150,16,-0.004007871639672735,-7.2,202001
AF,150,10,-3.8511898121898938,-7.2,202002
AF,151,1,-0.22883295194508,-7.2,202001
AF,152,1,-6.45161290322581,-7.2,192001
AF,152,3,-1.0937908863220065,-7.2,202001
AF,152,6,0.20804664709856668,-7.2,202002
AF,153,4,1.45541783286685,-7.2,192001
AF,153,3,-1.2146825580677032,-7.2,202001
AF,153,14,-3.067693765311212,-7.2,202002
AF,154,19,-1.726809282691215,-7.2,192001
AF,154,4,-1.1939819245437424,-7.2,201901
AF,154,3,-2.286854064389504,-7.2,201902
AF,154,168,-1.7451729533738312,-7.200000000000001,202001
AF,154,104,-2.0335256115073337,-7.200000000000001,202002
AF,160,2,-3.0386067470466447,-4.0,192001
AF,160,14,-4.086827198728461,-4.0,201901
AF,160,14,-3.813500045793293,-4.0,201902
AF,160,104,-4.220275492157423,-4.0,202001
AF,160,202,-2.8835952393781525,-4.0,202002
AF,161,6,-7.956730941989928,-4.0,192001
AF,161,62,-1.3843762201182268,-4.0,202001
AF,161,34,-2.6313110428488766,-4.0,202002
AF,162,6,-1.4366322075959583,-5.599999999999999,202001
AF,162,1,-1.41242937853107,-5.6,202002
AF,163,1,-6.81818181818182,-8.0,192001
AF,163,1,-8.21917808219174,-8.0,201912
AF,163,6,-3.3204971729392336,-8.0,202001
AF,163,8,-4.732502880184336,-8.0,202002
AF,164,11,-5.8840136812224735,-7.0,192001
AF,164,2,-5.1063829787234,-7.0,201902
AF,164,68,-3.202345413678229,-7.0,202001
AF,164,112,-3.7074272132595367,-7.0,202002
AF,166,6,-5.00630625157032,-7.0,202002
AF,170,1,-7.40740740740741,-7.0,201912
AF,170,22,-5.451068053270489,-7.0,202001
AF,170,15,-5.363194773832906,-7.0,202002
AF,171,4,-4.45441249170705,-9.2,192001
AF,171,1,-5.77464788732394,-9.2,201912
AF,171,71,-6.103325357414629,-9.2,202001
AF,171,63,-5.498330685278063,-9.2,202002
AF,172,9,-3.9332848799524163,-5.0,192001
AF,172,1,0.0,-5.0,201901
AF,172,1,-7.8125,-5.0,201902
AF,172,114,-3.902994453500913,-5.0,202001
AF,172,155,-3.975907242216481,-5.0,202002
AF,173,98,-7.3226248179532565,-5.0,192001
AF,173,12,-2.3975516906528616,-5.0,201901
AF,173,9,-5.905409958012554,-5.0,201902
AF,173,1,-4.33851098018211,-5.0,201912
AF,173,512,-6.311905278192738,-5.0,202001
AF,173,469,-5.266948657005858,-5.0,202002
AF,174,3,-5.901518975723924,-5.0,192001
AF,174,12,-4.256560458949338,-5.0,202001
AF,174,25,-5.387364206392843,-5.0,202002
AF,175,2,-3.24574961360124,-9.0,192001
AF,175,6,-6.752578937834606,-9.0,202001
AF,175,9,-3.2176446138391444,-9.0,202002
AF,180,35,-7.729899179260052,-9.0,192001
AF,180,1,-10.9215017064846,-9.0,201901
AF,180,4,-5.1343511024949775,-9.0,201902
AF,180,1,-7.69230769230769,-9.0,201912
AF,180,195,-5.708520091105387,-9.0,202001
AF,180,162,-5.569126453254282,-9.0,202002
AF,181,7,-4.94793660729583,-9.0,192001
AF,181,1,-2.23015165031222,-9.0,201002
AF,181,58,-4.825855877460037,-9.0,202001
AF,181,105,-3.688235261966416,-9.0,202002
AF,182,21,-7.118224347403786,-9.238095238095237,192001
AF,182,4,-4.548875095348232,-9.5,201002
AF,182,4,-8.091236555607875,-9.375,201901
AF,182,6,-6.53322915681244,-9.5,201902
AF,182,5,-2.352099610184732,-9.5,201912
AF,182,78,-6.081411264944054,-9.288461538461538,202001
AF,182,157,-6.505837020440972,-9.289808917197453,202002
AF,183,3,-9.83364147938349,-10.0,192001
AF,183,1,1.78571428571429,-10.0,201901
AF,183,2,-0.1820175293314855,-10.0,201902
AF,183,1,-4.58715596330275,-10.0,201912
AF,183,43,-5.51352807598308,-10.0,202001
AF,183,90,-5.872396351543273,-10.0,202002
AF,185,2,-2.513578545057865,-8.0,192001
AF,185,2,-6.868991728146666,-8.0,202001
AF,186,17,-4.555681740807357,-10.0,192001
AF,186,1,-3.10344827586207,-10.0,201901
AF,186,65,-2.9174414710622725,-10.0,202001
AF,186,33,-3.692857708515886,-10.0,202002
AF,190,514,-7.001316500513131,-10.0,192001
AF,190,2,-8.9605734767025,-10.0,201001
AF,190,4,-11.6129032258064,-10.0,201002
AF,190,54,-5.640342447392924,-10.0,201901
AF,190,86,-4.676638915739735,-10.0,201902
AF,190,27,-4.766454236760271,-10.0,201912
AF,190,2331,-5.17569179631368,-10.0,202001
AF,190,2573,-4.999725274016721,-10.0,202002
AF,191,1,-6.05355064027939,-9.5,201901
AF,191,13,-4.30728109295742,-9.5,202001
AF,191,21,-6.333711489820881,-9.5,202002
AF,192,11,-4.651742966803635,-9.5,192001
AF,192,2,-8.32373026034998,-9.5,201901
AF,192,2,0.7193476308352825,-9.5,201902
AF,192,61,-3.6310775729800095,-9.5,202001
AF,192,70,-3.344091087196723,-9.5,202002
AF,193,40,-5.757180899998534,-10.0,192001
AF,193,2,-4.69483568075117,-10.0,201901
AF,193,8,-2.3609315521080227,-10.0,201902
AF,193,1,-6.06060606060606,-10.0,201912
AF,193,352,-4.941210145422526,-10.0,202001
AF,193,419,-4.19180066417305,-10.0,202002
AF,194,7,-5.691227416234561,-10.0,192001
AF,194,2,-9.6085409252669,-10.0,201912
AF,194,98,-6.153913517104187,-10.0,202001
AF,194,52,-4.255318169293774,-10.0,202002
AF,195,43,-6.172552825994645,-10.0,192001
AF,195,3,-7.37202051694659,-10.0,201901
AF,195,14,-5.782483864490531,-10.0,201902
AF,195,179,-4.81513311673182,-10.0,202001
AF,195,253,-5.153935205394223,-10.0,202002
AF,202,1,-7.37972909855208,-10.0,202001
AF,203,5,-3.2235970241597487,-10.0,202001
AF,203,4,-2.357227582971017,-10.0,202002
AG,010,22,-2.2052084946617807,0.0,192001
AG,010,2,-0.8007289929815049,0.0,201902
AG,010,4,-2.33644859813084,0.0,201912
AG,010,162,-1.9265882363686893,0.0,202001
AG,010,206,-2.4986148495458314,0.0,202002
AG,011,2,-3.937324396601335,-0.1,202002
AG,012,8,-1.7298870753719513,-0.4,192001
AG,012,57,-2.488291664697583,-0.4,202001
AG,012,55,-3.2765926059281485,-0.4,202002
AG,013,5,-6.839831462753173,0.4,192001
AG,013,51,-1.5508067480206513,0.4,202001
AG,013,74,-2.312926577143382,0.4,202002
AG,014,10,-2.407890302194746,0.0,192001
AG,014,41,-4.199011781040287,0.0,202001
AG,014,12,-2.2284547249504767,0.0,202002
AG,015,6,-4.595857560129365,0.0,202001
AG,015,4,-4.784832374730037,0.0,202002
AG,016,2,-8.912550527457356,-2.0,192001
AG,016,1,-10.9929078014185,-2.0,202001
AG,016,2,-7.271109047287365,-2.0,202002
AG,017,15,-0.7280502934720207,0.0,202001
AG,017,52,-3.0336570830260934,0.0,202002
AG,018,10,-8.328637497548401,3.4,202001
AG,018,20,-10.479447623033927,3.4,202002
AG,020,9,-3.9144860518942752,3.0,192001
AG,020,1,-3.89610389610389,3.0,201912
AG,020,127,-2.8694273421553853,3.0,202001
AG,020,198,-2.1644015010373123,3.0,202002
AG,021,1,-1.31964809384164,3.4,202002
AG,022,1,-2.51396648044693,3.2,202001
AG,022,5,-3.654660161422778,3.2,202002
AG,023,6,0.25393711138910513,3.4,202001
AG,023,12,0.2723567250276575,3.4,202002
AG,024,2,-4.74683544303797,-0.3,192001
AG,024,3,-5.817105539622223,-0.3,202001
AG,025,1,-4.70368298553053,-0.3,192001
AG,025,24,-3.4941032067448305,-0.3,202001
AG,025,13,-5.154470408903688,-0.3,202002
AG,026,2,1.25195618153365,4.0,192001
AG,026,40,-3.030151201615416,4.0,202001
AG,026,20,-1.3451319019960655,4.0,202002
AG,027,14,-3.6322070880896407,4.0,202001
AG,030,12,-3.4710406707442836,4.0,192001
AG,030,74,-0.7018228114839615,4.0,202001
AG,030,82,-1.2640207245662183,4.0,202002
AG,031,1,-8.06142034548945,5.2,192001
AG,031,16,4.258005223685942,5.2,202001
AG,031,19,-1.985442912387263,5.2,202002
AG,032,4,-2.286941825836265,4.5,202001
AG,032,16,-0.7342020555839075,4.5,202002
AG,033,1,-2.89017341040463,5.2,202001
AG,033,10,-3.095566192600631,5.2,202002
AG,035,2,-6.97674418604651,7.0,192001
AG,035,6,-3.0818221326883113,7.0,202001
AG,035,8,-3.26775331283796,7.0,202002
AG,036,2,0.574712643678161,4.0,192001
AG,036,255,-1.6466692315565516,4.0,202001
AG,036,132,-0.9084524768467291,4.0,202002
AG,037,6,-1.5737117269008014,5.0,202001
AG,037,2,-3.81752517145776,5.0,202002
AG,039,3,-1.4953035139026432,5.0,202001
AG,040,10,-1.914020065035063,1.0,192001
AG,040,490,-2.4710681720046477,1.0,202001
AG,040,410,-0.24305380080032446,1.0,202002
AG,041,2,1.25195618153365,1.0,192001
AG,042,22,-2.494192452548384,1.9,192001
AG,042,5,-0.012487323686374018,1.9,201901
AG,042,7,3.5622492825590943,1.9,201902
AG,042,4,-3.3917219280659348,1.9,201912
AG,042,429,-1.9246146887493512,1.8999999999999997,202001
AG,042,342,-1.5838498509508554,1.9,202002
AG,043,22,-2.85872604038334,2.8,192001
AG,043,5,-0.012487323686374018,2.8,201901
AG,043,6,3.961152301513748,2.7999999999999994,201902
AG,043,4,-3.62289652703186,2.8,201912
AG,043,406,-1.6865612697265204,2.8,202001
AG,043,323,-1.3839831555395647,2.8,202002
AG,044,109,-5.965951081476041,2.5,202001
AG,044,12,-2.105762558567101,2.5,202002
AG,045,30,-4.910979692201265,5.0,202001
AG,045,13,-3.3992774722625163,5.0,202002
AG,046,8,0.9405124374695852,7.0,192001
AG,046,2,0.40431266846361,7.0,201902
AG,046,252,-2.782035979383402,7.0,202001
AG,046,181,-1.594848884420506,7.0,202002
AG,050,7,-1.8671740251156985,3.5,202001
AG,050,18,-0.782047078837145,3.5,202002
AG,051,14,0.036595754653085795,3.4,192001
AG,051,1,0.0,3.4,201902
AG,051,190,0.47161883711677777,3.4,202001
AG,051,176,-0.2638023520990875,3.4,202002
